Date,Lo 30,Med 40,Hi 30
2021-03-04,   -3.25,   -2.52,   -1.46
2021-03-05,    1.90,    2.33,    1.89
2021-03-08,    1.56,    0.24,   -0.76
2021-03-09,    2.88,    1.25,    1.70
2021-03-10,    2.03,    1.45,    0.55
2021-03-11,    2.39,    2.12,    1.20
2021-03-12,    0.72,    0.61,    0.04
2021-03-15,    0.24,    0.78,    0.67
2021-03-16,   -2.16,   -1.50,   -0.18
2021-03-17,    1.02,    0.74,    0.26
2021-03-18,   -2.92,   -2.50,   -1.67
2021-03-19,    1.47,    0.73,    0.09
2021-03-22,   -1.31,   -0.67,    0.76
2021-03-23,   -4.55,   -3.14,   -0.77
2021-03-24,   -3.34,   -1.54,   -0.76
2021-03-25,    3.06,    2.05,    0.46
2021-03-26,    0.86,    1.89,    1.57
2021-03-29,   -3.19,   -2.30,   -0.15
2021-03-30,    2.00,    1.50,   -0.30
2021-03-31,    1.65,    0.66,    0.52
2021-04-01,    1.79,    1.42,    1.24
2021-04-05,    0.39,    0.45,    1.43
2021-04-06,   -0.44,   -0.01,    0.00
2021-04-07,   -1.96,   -1.03,    0.12
2021-04-08,    0.98,    0.59,    0.60
2021-04-09,   -0.24,    0.31,    0.74
2021-04-12,   -1.22,   -0.01,    0.01
2021-04-13,   -0.43,   -0.27,    0.46
2021-04-14,    0.95,    0.74,   -0.46
