Date,Lo 30,Med 40,Hi 30
2021-04-14,   -0.80,    0.37,    1.26
2021-04-15,    1.48,    0.60,   -0.28
2021-04-16,    0.21,    0.37,    0.64
2021-04-19,   -0.77,   -0.49,   -0.39
2021-04-20,   -0.60,   -1.07,   -2.39
2021-04-21,    0.92,    1.15,    1.92
2021-04-22,   -0.86,   -0.74,   -1.04
2021-04-23,    1.22,    0.96,    1.91
2021-04-26,    0.38,    0.23,    0.48
2021-04-27,   -0.23,    0.11,    0.83
2021-04-28,   -0.17,    0.15,    0.28
2021-04-29,    0.26,    0.75,    1.19
2021-04-30,   -0.72,   -0.96,   -1.22
2021-05-03,   -0.11,    0.79,    1.14
2021-05-04,   -1.30,   -0.07,    0.32
2021-05-05,   -0.29,    0.40,    0.97
2021-05-06,    0.52,    0.54,    1.43
2021-05-07,    0.72,    1.09,    0.80
2021-05-10,   -1.76,   -0.54,   -0.49
2021-05-11,   -0.44,   -1.03,   -1.40
2021-05-12,   -2.50,   -1.85,   -1.80
2021-05-13,    1.02,    1.29,    1.80
2021-05-14,    1.75,    1.51,    1.86
2021-05-17,   -0.41,   -0.18,    0.53
2021-05-18,   -0.63,   -1.09,   -1.13
2021-05-19,   -0.05,   -0.77,   -0.74
2021-05-20,    1.46,    0.63,   -0.04
2021-05-21,   -0.38,    0.39,    0.93
2021-05-24,    1.23,    0.55,    0.47
2021-05-25,    0.01,   -0.84,   -1.31
2021-05-26,    0.24,    0.53,    1.04
2021-05-27,   -0.17,    0.76,    1.29
2021-05-28,    0.16,   -0.06,   -0.13
2021-06-01,   -0.39,    0.49,    1.20
2021-06-02,    0.10,   -0.04,   -0.03
2021-06-03,   -0.67,   -0.27,    0.42
2021-06-04,    1.27,    0.37,    0.08
2021-06-07,    0.28,   -0.31,   -0.24
2021-06-08,    0.15,    0.11,    0.06
2021-06-09,   -0.06,   -0.42,   -1.04
2021-06-10,    0.85,   -0.10,   -1.47
2021-06-11,    0.27,    0.36,    0.70
2021-06-14,    0.62,   -0.53,   -1.29
2021-06-15,   -0.52,    0.21,    0.41
2021-06-16,   -0.46,   -0.61,   -0.16
2021-06-17,    0.87,   -1.20,   -3.25
2021-06-18,   -0.88,   -1.94,   -2.50
2021-06-21,    1.05,    1.93,    2.29
2021-06-22,    0.78,    0.16,    0.06
2021-06-23,    0.00,   -0.13,    0.09
2021-06-24,    0.56,    0.89,    1.17
2021-06-25,    0.18,    0.57,    1.00
2021-06-28,    0.66,   -0.57,   -1.14
2021-06-29,    0.20,   -0.40,   -0.43
2021-06-30,   -0.07,    0.38,    0.61
2021-07-01,    0.34,    0.66,    0.88
2021-07-02,    0.95,    0.05,   -0.39
2021-07-06,    0.40,   -1.17,   -2.09
2021-07-07,    0.21,    0.09,   -0.35
2021-07-08,   -0.70,   -1.03,   -1.59
2021-07-09,    0.84,    1.68,    2.74
2021-07-12,    0.13,    0.52,    0.58
2021-07-13,   -0.25,   -0.89,   -1.20
2021-07-14,   -0.01,   -0.43,   -0.77
2021-07-15,   -0.52,   -0.14,    0.07
2021-07-16,   -0.50,   -1.00,   -1.74
2021-07-19,   -1.02,   -2.00,   -2.67
2021-07-20,    1.51,    1.91,    2.20
2021-07-21,    0.70,    1.08,    1.93
2021-07-22,    0.53,   -0.66,   -1.12
2021-07-23,    1.32,    0.48,    0.08
2021-07-26,   -0.03,    0.42,    1.02
2021-07-27,   -0.88,   -0.03,   -0.23
2021-07-28,    0.29,    0.17,    0.15
2021-07-29,    0.23,    0.65,    1.10
2021-07-30,   -0.65,   -0.47,   -0.92
2021-08-02,   -0.07,   -0.32,   -0.26
2021-08-03,    0.68,    0.65,    1.23
2021-08-04,    0.00,   -1.07,   -1.63
2021-08-05,    0.70,    0.64,    1.24
2021-08-06,   -0.35,    0.65,    1.84
2021-08-09,    0.06,   -0.27,    0.00
2021-08-10,   -0.33,    0.69,    1.41
2021-08-11,   -0.13,    0.64,    1.17
2021-08-12,    0.46,   -0.04,   -0.08
2021-08-13,    0.22,   -0.08,   -0.76
2021-08-16,    0.17,   -0.19,   -0.52
2021-08-17,   -0.75,   -0.70,   -0.86
2021-08-18,   -0.96,   -1.01,   -1.19
2021-08-19,    0.30,   -0.67,   -1.38
2021-08-20,    1.01,    0.77,    0.63
2021-08-23,    1.10,    0.91,    1.03
2021-08-24,    0.22,    0.44,    0.97
2021-08-25,    0.14,    0.31,    0.87
2021-08-26,   -0.53,   -0.76,   -1.00
2021-08-27,    0.93,    1.25,    1.64
2021-08-30,    0.89,   -0.45,   -1.20
2021-08-31,   -0.23,    0.07,   -0.03
2021-09-01,    0.24,    0.04,   -0.70
2021-09-02,    0.16,    0.61,    0.71
2021-09-03,    0.21,   -0.55,   -0.57
2021-09-07,   -0.19,   -0.83,   -0.55
2021-09-08,   -0.30,   -0.12,   -0.55
2021-09-09,   -0.42,   -0.21,   -0.01
2021-09-10,   -0.79,   -0.90,   -0.70
2021-09-13,   -0.19,    0.57,    1.55
2021-09-14,   -0.28,   -1.35,   -1.59
2021-09-15,    0.75,    1.06,    1.48
2021-09-16,    0.07,   -0.41,   -0.35
2021-09-17,   -0.84,   -0.60,   -0.36
2021-09-20,   -1.82,   -1.68,   -2.18
2021-09-21,    0.22,   -0.47,   -0.32
2021-09-22,    0.87,    1.03,    1.67
2021-09-23,    1.04,    1.49,    2.33
2021-09-24,    0.07,    0.11,    0.33
2021-09-27,   -0.82,    0.84,    2.11
2021-09-28,   -2.65,   -1.18,   -0.98
2021-09-29,   -0.02,    0.23,    0.18
2021-09-30,   -0.81,   -1.48,   -1.51
2021-10-01,    0.98,    1.36,    1.62
2021-10-04,   -1.97,   -0.47,    0.15
2021-10-05,    1.19,    0.67,    1.11
2021-10-06,    0.54,    0.05,   -0.27
2021-10-07,    1.05,    0.95,    0.78
2021-10-08,   -0.35,   -0.39,    0.73
2021-10-11,   -0.62,   -0.95,   -0.97
2021-10-12,   -0.08,   -0.10,   -0.19
2021-10-13,    0.66,    0.01,   -0.39
2021-10-14,    1.74,    1.56,    1.52
2021-10-15,    0.69,    0.39,    0.92
2021-10-18,    0.71,   -0.40,   -0.06
2021-10-19,    0.70,    0.78,    0.65
2021-10-20,    0.04,    0.93,    1.21
2021-10-21,    0.62,   -0.14,   -0.62
2021-10-22,   -0.48,    0.01,    0.71
2021-10-25,    0.68,    0.24,    0.35
2021-10-26,    0.20,   -0.25,   -0.05
2021-10-27,   -0.20,   -1.79,   -2.03
2021-10-28,    1.13,    0.99,    1.23
2021-10-29,    0.46,   -0.07,   -0.53
2021-11-01,    0.16,    0.94,    1.24
2021-11-02,    0.34,    0.18,   -0.18
2021-11-03,    0.78,    0.87,    0.89
2021-11-04,    0.87,   -0.49,   -1.00
2021-11-05,    0.03,    1.25,    0.71
2021-11-08,    0.12,    0.13,    0.37
2021-11-09,   -0.45,   -0.17,   -0.31
2021-11-10,   -1.23,   -0.34,   -0.52
2021-11-11,    0.12,    0.01,    0.55
2021-11-12,    1.05,    0.19,   -0.07
2021-11-15,   -0.13,   -0.11,    0.22
2021-11-16,    0.68,   -0.20,   -0.26
2021-11-17,   -0.29,   -0.59,   -0.93
2021-11-18,    0.51,   -0.48,   -0.40
2021-11-19,    0.17,   -0.79,   -1.55
2021-11-22,   -1.10,    0.56,    1.68
2021-11-23,   -0.34,    0.50,    1.51
2021-11-24,    0.45,   -0.18,   -0.25
2021-11-26,   -2.06,   -2.26,   -3.23
2021-11-29,    1.60,    0.17,   -0.09
2021-11-30,   -1.68,   -2.34,   -2.69
2021-12-01,   -1.70,   -1.03,   -1.03
2021-12-02,    1.01,    2.26,    2.84
2021-12-03,   -1.39,   -0.37,   -1.07
2021-12-06,    0.99,    1.53,    1.57
2021-12-07,    2.60,    1.21,    1.41
2021-12-08,    0.68,    0.05,   -0.30
2021-12-09,   -1.14,   -0.74,   -0.21
2021-12-10,    0.93,    0.35,    0.55
2021-12-13,   -0.97,   -0.62,   -1.71
2021-12-14,   -1.11,   -0.15,    0.60
2021-12-15,    2.14,    0.94,    0.18
2021-12-16,   -1.92,    0.42,    1.14
2021-12-17,   -0.47,   -0.74,   -2.05
2021-12-20,   -1.21,   -1.25,   -1.60
2021-12-21,    2.04,    1.72,    2.26
2021-12-22,    1.14,    0.62,    0.66
2021-12-23,    0.75,    0.62,    0.56
2021-12-27,    1.35,    0.92,    1.08
2021-12-28,   -0.37,    0.15,    0.11
2021-12-29,    0.08,    0.18,   -0.01
2021-12-30,   -0.25,   -0.11,   -0.25
2021-12-31,   -0.48,    0.02,   -0.04
2022-01-03,    0.63,    0.40,    2.08
2022-01-04,   -1.04,    0.90,    2.74
2022-01-05,   -2.79,   -0.89,   -0.73
2022-01-06,   -0.32,    0.11,    1.54
2022-01-07,   -0.93,    0.10,    1.23
2022-01-10,   -0.02,   -0.26,   -0.22
2022-01-11,    1.07,    0.95,    1.13
2022-01-12,    0.23,    0.04,   -0.05
2022-01-13,   -2.21,   -0.22,    0.25
2022-01-14,    0.25,   -0.38,    0.54
2022-01-18,   -2.17,   -1.80,   -1.64
2022-01-19,   -0.85,   -1.06,   -1.57
2022-01-20,   -1.18,   -1.05,   -1.07
2022-01-21,   -2.25,   -1.66,   -1.90
2022-01-24,    0.47,    0.50,    0.46
2022-01-25,   -2.08,   -0.61,    0.92
2022-01-26,   -0.08,   -0.71,   -0.32
2022-01-27,   -0.79,   -0.50,   -0.36
2022-01-28,    3.10,    1.40,    0.88
2022-01-31,    2.81,    1.24,    0.70
2022-02-01,    0.66,    0.81,    1.60
2022-02-02,    0.70,    0.32,    0.62
2022-02-03,   -3.26,   -0.89,   -0.96
2022-02-04,    1.08,    0.10,    0.85
2022-02-07,   -0.66,    0.27,    0.62
2022-02-08,    1.04,    0.90,    0.93
2022-02-09,    1.83,    1.38,    0.42
2022-02-10,   -2.02,   -1.34,   -0.76
2022-02-11,   -2.51,   -0.85,   -0.40
2022-02-14,   -0.06,   -0.72,   -1.20
2022-02-15,    2.09,    1.36,    0.95
2022-02-16,   -0.07,    0.29,    0.11
2022-02-17,   -2.54,   -1.59,   -1.89
2022-02-18,   -1.02,   -0.58,   -0.21
2022-02-22,   -1.15,   -0.81,   -0.86
2022-02-23,   -2.26,   -1.42,   -1.04
2022-02-24,    2.78,    0.61,   -1.05
2022-02-25,    1.93,    2.68,    3.42
2022-02-28,    0.19,   -0.27,   -0.45
2022-03-01,   -1.35,   -1.73,   -2.25
2022-03-02,    1.59,    2.19,    2.70
2022-03-03,   -1.04,   -0.16,   -0.09
2022-03-04,   -1.14,   -0.57,   -0.95
2022-03-07,   -3.44,   -2.56,   -2.08
2022-03-08,   -0.69,   -0.85,    0.22
2022-03-09,    3.30,    1.91,    1.56
2022-03-10,   -0.70,   -0.04,    0.37
2022-03-11,   -1.79,   -0.90,   -0.42
2022-03-14,   -1.31,   -0.35,   -0.11
2022-03-15,    2.83,    1.30,   -0.06
2022-03-16,    2.81,    1.91,    1.80
2022-03-17,    1.45,    1.31,    1.31
2022-03-18,    1.86,    0.20,    0.02
2022-03-21,   -0.30,    0.11,    0.82
2022-03-22,    1.56,    0.58,    0.87
2022-03-23,   -1.33,   -1.08,   -0.95
2022-03-24,    1.68,    0.97,    0.82
2022-03-25,   -0.03,    0.76,    1.62
2022-03-28,    1.32,   -0.12,   -0.95
2022-03-29,    1.62,    1.19,    0.11
2022-03-30,   -0.89,   -0.55,   -0.48
2022-03-31,   -1.46,   -1.52,   -1.87
2022-04-01,    0.39,    0.55,    0.10
2022-04-04,    1.50,   -0.17,   -0.50
2022-04-05,   -1.69,   -0.99,   -1.04
2022-04-06,   -1.66,   -0.19,   -0.28
2022-04-07,    0.43,    0.25,    0.07
2022-04-08,   -0.93,    0.44,    1.39
2022-04-11,   -2.04,   -0.70,   -0.63
2022-04-12,   -0.40,   -0.14,    0.04
2022-04-13,    1.59,    0.92,    0.63
2022-04-14,   -1.69,   -0.42,   -0.41
2022-04-18,   -0.26,   -0.41,    0.95
2022-04-19,    2.00,    1.40,    0.78
2022-04-20,   -0.61,    0.35,    0.76
2022-04-21,   -1.73,   -1.42,   -1.80
2022-04-22,   -2.77,   -2.72,   -2.88
2022-04-25,    1.13,    0.01,   -0.64
2022-04-26,   -3.43,   -2.29,   -1.75
2022-04-27,    0.13,    0.27,    0.20
2022-04-28,    2.98,    1.34,    1.67
2022-04-29,   -3.84,   -3.01,   -2.86
2022-05-02,    0.94,    0.32,    0.48
2022-05-03,    0.00,    1.14,    1.53
2022-05-04,    3.01,    2.77,    3.27
2022-05-05,   -4.43,   -2.53,   -2.20
2022-05-06,   -1.03,   -0.49,    0.10
2022-05-09,   -3.59,   -2.71,   -3.54
2022-05-10,    0.60,   -0.14,   -0.48
2022-05-11,   -2.53,   -0.90,   -0.43
2022-05-12,    0.05,    0.36,   -0.40
2022-05-13,    3.06,    1.74,    1.74
2022-05-16,   -0.88,   -0.03,    0.36
2022-05-17,    2.01,    2.20,    2.42
2022-05-18,   -4.64,   -3.11,   -2.88
2022-05-19,   -0.47,   -0.32,   -0.45
2022-05-20,   -0.10,    0.25,   -0.18
2022-05-23,    1.66,    1.65,    2.68
2022-05-24,   -1.74,   -0.20,   -0.15
2022-05-25,    1.13,    1.08,    1.26
2022-05-26,    2.43,    1.68,    1.64
2022-05-27,    3.01,    1.82,    1.56
2022-05-31,   -0.65,   -0.71,   -0.65
2022-06-01,   -0.80,   -0.68,   -0.42
2022-06-02,    2.55,    1.28,    0.66
2022-06-03,   -2.09,   -0.94,   -0.67
2022-06-06,    0.40,    0.28,    0.48
2022-06-07,    0.94,    0.99,    1.40
2022-06-08,   -0.85,   -1.47,   -1.17
2022-06-09,   -2.51,   -2.17,   -2.45
2022-06-10,   -3.22,   -2.35,   -2.79
2022-06-13,   -4.11,   -3.98,   -3.97
2022-06-14,   -0.14,   -0.53,   -0.42
2022-06-15,    2.02,    0.72,    0.29
2022-06-16,   -3.51,   -3.26,   -3.67
2022-06-17,    0.93,   -0.14,   -1.14
2022-06-21,    2.51,    2.10,    2.60
2022-06-22,    0.07,   -0.21,   -1.33
2022-06-23,    1.77,    0.50,   -1.43
2022-06-24,    3.27,    2.71,    3.25
2022-06-27,   -0.62,    0.43,    0.55
2022-06-28,   -2.80,   -1.07,   -0.03
2022-06-29,    0.24,   -0.52,   -1.24
2022-06-30,   -1.05,   -0.51,   -1.16
2022-07-01,    1.04,    1.14,    1.50
2022-07-05,    1.34,   -0.73,   -1.42
2022-07-06,    0.50,   -0.05,   -0.65
2022-07-07,    1.86,    1.45,    1.81
2022-07-08,    0.00,   -0.18,   -0.13
2022-07-11,   -1.61,   -1.06,   -0.76
2022-07-12,   -1.21,   -0.41,   -0.44
2022-07-13,   -0.32,   -0.44,   -0.66
2022-07-14,    0.08,   -0.99,   -1.64
2022-07-15,    1.84,    2.02,    2.68
2022-07-18,   -0.99,   -0.51,    0.16
2022-07-19,    2.86,    2.63,    2.88
2022-07-20,    1.20,    0.30,    0.45
2022-07-21,    1.51,    0.22,   -0.26
2022-07-22,   -1.42,   -0.95,   -0.62
2022-07-25,   -0.30,    0.66,    1.45
2022-07-26,   -1.73,   -0.59,   -0.79
2022-07-27,    3.38,    1.61,    1.69
2022-07-28,    1.42,    0.85,    0.55
2022-07-29,    1.65,    0.63,    2.14
2022-08-01,   -0.13,   -0.23,   -0.70
2022-08-02,   -0.35,   -0.68,   -0.98
2022-08-03,    2.17,    1.09,    0.34
2022-08-04,    0.31,   -0.35,   -1.35
2022-08-05,   -0.31,    0.32,    0.78
2022-08-08,   -0.16,    0.30,    0.21
2022-08-09,   -1.04,   -0.23,    0.56
2022-08-10,    2.69,    1.82,    1.70
2022-08-11,   -0.59,    0.54,    1.44
2022-08-12,    1.90,    1.72,    1.36
2022-08-15,    0.57,    0.28,   -0.31
2022-08-16,    0.07,    0.32,    0.54
2022-08-17,   -0.92,   -1.05,   -0.51
2022-08-18,    0.19,    0.30,    0.66
2022-08-19,   -1.66,   -1.04,   -1.27
2022-08-22,   -2.32,   -1.77,   -1.82
2022-08-23,   -0.25,   -0.11,    0.60
2022-08-24,    0.30,    0.48,    0.62
2022-08-25,    1.50,    1.40,    1.38
2022-08-26,   -3.84,   -2.71,   -2.32
2022-08-29,   -0.92,   -0.46,   -0.15
2022-08-30,   -1.00,   -1.22,   -1.34
2022-08-31,   -0.74,   -0.66,   -0.96
2022-09-01,    0.22,   -0.01,   -0.45
2022-09-02,   -1.23,   -0.81,   -0.09
2022-09-06,   -0.39,   -0.62,   -0.85
2022-09-07,    2.12,    1.74,    1.27
2022-09-08,    0.67,    0.92,    1.06
2022-09-09,    1.84,    1.54,    1.34
2022-09-12,    1.12,    0.99,    1.07
2022-09-13,   -4.73,   -3.72,   -3.30
2022-09-14,    0.49,    0.31,    0.43
2022-09-15,   -1.34,   -0.59,   -0.47
2022-09-16,   -0.86,   -1.17,   -1.16
2022-09-19,    0.72,    0.62,    1.05
2022-09-20,   -1.02,   -1.46,   -1.26
2022-09-21,   -1.67,   -1.67,   -1.73
2022-09-22,   -1.09,   -0.99,   -1.20
2022-09-23,   -1.50,   -2.17,   -2.80
2022-09-26,   -0.64,   -1.52,   -1.89
2022-09-27,    0.06,   -0.26,   -0.04
2022-09-28,    1.96,    2.43,    2.51
2022-09-29,   -2.44,   -1.73,   -1.51
2022-09-30,   -1.62,   -1.18,   -0.87
2022-10-03,    2.27,    3.06,    3.28
2022-10-04,    3.18,    3.31,    3.84
2022-10-05,   -0.12,   -0.46,   -0.23
2022-10-06,   -0.80,   -1.10,   -0.61
2022-10-07,   -3.39,   -2.27,   -1.84
2022-10-10,   -0.89,   -0.57,   -0.81
2022-10-11,   -0.83,   -0.45,   -0.56
2022-10-12,   -0.18,   -0.51,   -0.27
2022-10-13,    2.05,    2.67,    3.80
2022-10-14,   -2.73,   -2.14,   -1.72
2022-10-17,    3.20,    2.16,    1.92
2022-10-18,    1.13,    1.26,    1.41
2022-10-19,   -0.92,   -0.91,   -0.49
2022-10-20,   -0.77,   -0.73,   -1.03
2022-10-21,    2.29,    2.32,    2.53
2022-10-24,    1.18,    0.79,    1.05
2022-10-25,    2.04,    1.39,    1.15
2022-10-26,   -1.39,    0.59,    0.57
2022-10-27,   -1.06,    0.05,    0.42
2022-10-28,    2.41,    2.38,    1.99
2022-10-31,   -0.90,   -0.36,   -0.23
2022-11-01,   -0.88,    0.51,    0.57
2022-11-02,   -3.18,   -1.97,   -1.64
2022-11-03,   -1.45,   -0.20,   -0.81
2022-11-04,    1.13,    1.22,    1.50
2022-11-07,    0.95,    0.82,    0.86
2022-11-08,    0.59,    0.41,    0.40
2022-11-09,   -2.25,   -2.28,   -2.25
2022-11-10,    6.80,    4.20,    3.97
2022-11-11,    1.31,    0.53,    1.10
2022-11-14,   -1.02,   -0.80,   -0.80
2022-11-15,    1.32,    0.70,    0.56
2022-11-16,   -1.00,   -1.07,   -1.07
2022-11-17,   -0.45,   -0.30,   -0.29
2022-11-18,    0.33,    0.62,    0.43
2022-11-21,   -0.81,    0.03,   -0.10
2022-11-22,    1.35,    1.37,    1.66
2022-11-23,    0.92,    0.27,   -0.02
2022-11-25,   -0.22,    0.28,    0.30
2022-11-28,   -1.42,   -1.55,   -1.96
2022-11-29,   -0.60,    0.34,    0.75
2022-11-30,    3.93,    2.18,    1.56
2022-12-01,    0.12,   -0.01,   -0.75
2022-12-02,   -0.10,    0.11,   -0.43
2022-12-05,   -1.91,   -1.90,   -2.73
2022-12-06,   -1.73,   -0.96,   -1.22
2022-12-07,   -0.27,   -0.11,   -0.29
2022-12-08,    1.07,    0.42,   -0.01
2022-12-09,   -0.79,   -0.88,   -0.63
2022-12-12,    1.39,    1.41,    1.60
2022-12-13,    0.93,    0.30,    0.35
2022-12-14,   -0.54,   -0.49,   -0.83
2022-12-15,   -2.97,   -2.11,   -1.56
2022-12-16,   -1.08,   -0.90,   -0.86
2022-12-19,   -1.21,   -0.82,   -0.26
2022-12-20,   -0.02,    0.28,    0.58
2022-12-21,    1.58,    1.52,    1.48
2022-12-22,   -1.79,   -0.94,   -1.24
2022-12-23,    0.31,    0.70,    1.24
2022-12-27,   -0.89,    0.05,    0.33
2022-12-28,   -1.26,   -1.19,   -1.18
2022-12-29,    2.18,    1.46,    1.42
2022-12-30,   -0.27,   -0.17,   -0.01
2023-01-03,   -0.51,   -0.19,   -0.71
2023-01-04,    0.55,    1.23,    1.10
2023-01-05,   -1.60,   -0.59,   -0.05
2023-01-06,    2.27,    2.33,    1.90
2023-01-09,    0.37,   -0.30,   -0.61
2023-01-10,    0.83,    0.83,    0.71
2023-01-11,    1.62,    0.67,    0.78
2023-01-12,    0.32,    0.72,    0.69
2023-01-13,    0.57,    0.30,    0.31
2023-01-17,    0.02,   -0.48,   -0.50
2023-01-18,   -1.37,   -1.65,   -1.98
2023-01-19,   -0.96,   -0.85,   -0.30
2023-01-20,    2.31,    1.39,    1.53
2023-01-23,    1.59,    0.92,    0.73
2023-01-24,   -0.19,   -0.11,    0.08
2023-01-25,   -0.34,    0.55,    0.51
2023-01-26,    1.24,    0.73,    1.20
2023-01-27,    0.76,   -0.13,   -0.52
2023-01-30,   -1.63,   -0.95,   -1.00
2023-01-31,    1.65,    1.52,    1.53
2023-02-01,    1.68,    0.65,   -0.12
2023-02-02,    2.47,    0.43,   -0.05
2023-02-03,   -1.26,   -0.70,   -0.59
2023-02-06,   -0.83,   -0.66,   -0.45
2023-02-07,    1.44,    0.79,    1.35
2023-02-08,   -1.36,   -0.84,   -0.95
2023-02-09,   -0.91,   -1.05,   -0.93
2023-02-10,   -0.34,    0.71,    1.30
2023-02-13,    1.41,    0.84,    0.58
2023-02-14,    0.30,   -0.07,   -0.33
2023-02-15,    0.70,    0.29,   -0.02
2023-02-16,   -1.63,   -0.99,   -0.67
2023-02-17,   -0.29,   -0.07,   -0.59
2023-02-21,   -2.29,   -1.88,   -1.87
2023-02-22,    0.03,   -0.15,   -0.09
2023-02-23,    0.64,    0.22,    0.31
2023-02-24,   -1.42,   -0.60,   -0.01
2023-02-27,    0.51,   -0.04,    0.08
2023-02-28,   -0.13,   -0.35,   -0.52
2023-03-01,   -0.64,   -0.06,    0.13
2023-03-02,    0.88,    0.49,    0.08
2023-03-03,    1.82,    1.22,    1.48
2023-03-06,    0.08,   -0.58,   -0.19
2023-03-07,   -1.30,   -1.47,   -1.99
2023-03-08,    0.28,   -0.02,   -0.50
2023-03-09,   -1.69,   -2.39,   -2.76
2023-03-10,   -1.63,   -1.87,   -1.54
2023-03-13,    0.55,   -1.12,   -3.04
2023-03-14,    1.95,    1.52,    1.38
2023-03-15,   -0.04,   -1.58,   -2.76
2023-03-16,    2.07,    1.31,    1.37
2023-03-17,   -0.71,   -1.66,   -2.71
2023-03-20,    0.57,    1.22,    1.65
2023-03-21,    1.40,    1.35,    2.36
2023-03-22,   -1.46,   -1.97,   -2.44
2023-03-23,    0.70,   -0.25,   -1.16
2023-03-24,    0.38,    0.65,    0.71
2023-03-27,   -0.21,    0.85,    1.66
2023-03-28,   -0.43,    0.18,    0.37
2023-03-29,    1.47,    1.28,    1.38
2023-03-30,    0.69,    0.29,   -0.03
2023-03-31,    1.74,    1.25,    1.06
2023-04-03,    0.07,    0.60,    1.02
2023-04-04,   -0.45,   -1.10,   -1.34
2023-04-05,   -0.72,    0.12,    0.61
2023-04-06,    0.55,    0.04,   -0.01
2023-04-10,   -0.03,    0.65,    0.61
2023-04-11,   -0.25,    0.50,    0.90
2023-04-12,   -0.58,   -0.34,   -0.35
2023-04-13,    1.84,    0.61,    0.68
2023-04-14,   -0.27,   -0.07,    0.06
2023-04-17,    0.17,    0.57,    0.65
2023-04-18,    0.05,    0.00,    0.14
2023-04-19,    0.01,   -0.21,    0.14
2023-04-20,   -0.52,   -0.48,   -0.99
2023-04-21,    0.23,   -0.14,   -0.37
2023-04-24,   -0.08,    0.05,    0.45
2023-04-25,   -1.84,   -1.48,   -1.69
2023-04-26,    0.01,   -1.24,   -1.08
2023-04-27,    2.13,    1.55,    1.39
2023-04-28,    0.73,    0.88,    0.98
2023-05-01,    0.08,    0.14,   -0.61
2023-05-02,   -0.85,   -1.58,   -2.80
2023-05-03,   -0.35,   -0.73,   -1.05
2023-05-04,   -0.54,   -0.90,   -1.79
2023-05-05,    1.90,    1.82,    2.41
2023-05-08,    0.16,   -0.09,    0.03
2023-05-09,   -0.50,   -0.40,   -0.23
2023-05-10,    0.84,   -0.11,   -0.62
2023-05-11,    0.09,   -0.65,   -0.60
2023-05-12,   -0.25,   -0.13,   -0.14
2023-05-15,    0.35,    0.63,    0.82
2023-05-16,   -0.30,   -1.39,   -1.48
2023-05-17,    1.17,    1.35,    2.23
2023-05-18,    1.30,    0.48,    0.50
2023-05-19,   -0.24,   -0.19,   -0.38
2023-05-22,    0.13,    0.42,    0.18
2023-05-23,   -1.35,   -0.76,   -0.03
2023-05-24,   -0.57,   -1.06,   -0.91
2023-05-25,    1.50,   -0.92,   -0.70
2023-05-26,    1.77,    0.62,    0.48
2023-05-30,    0.14,   -0.33,   -0.11
2023-05-31,   -0.55,   -0.36,   -1.38
2023-06-01,    1.18,    0.74,    0.85
2023-06-02,    1.26,    2.09,    2.77
2023-06-05,   -0.09,   -0.42,   -0.69
2023-06-06,    0.18,    0.77,    1.71
2023-06-07,   -1.16,    1.00,    1.78
2023-06-08,    0.90,    0.20,   -0.38
2023-06-09,    0.25,   -0.28,   -0.35
2023-06-12,    1.35,    0.41,   -0.28
2023-06-13,    0.69,    0.83,    0.96
2023-06-14,    0.37,   -0.63,   -1.02
2023-06-15,    1.29,    1.17,    1.13
2023-06-16,   -0.52,   -0.22,   -0.34
2023-06-20,   -0.18,   -0.92,   -1.20
2023-06-21,   -0.81,   -0.08,   -0.01
2023-06-22,    0.87,   -0.44,   -1.02
2023-06-23,   -0.79,   -0.82,   -0.86
2023-06-26,   -0.93,    0.40,    0.65
2023-06-27,    1.42,    0.88,    0.83
2023-06-28,    0.09,   -0.10,   -0.08
2023-06-29,    0.21,    0.71,    1.27
2023-06-30,    1.41,    0.78,    0.54
2023-07-03,    0.03,    0.39,    1.25
2023-07-05,   -0.22,   -0.25,   -0.88
2023-07-06,   -0.73,   -1.20,   -1.52
2023-07-07,   -0.45,    0.44,    1.10
2023-07-10,    0.13,    0.65,    0.82
2023-07-11,    0.48,    1.32,    1.40
2023-07-12,    0.71,    0.91,    0.99
2023-07-13,    1.17,    0.48,    0.89
2023-07-14,    0.26,   -1.01,   -1.84
2023-07-17,    0.64,    0.28,    0.41
2023-07-18,    0.76,    0.74,    1.76
2023-07-19,    0.06,    0.55,    1.45
2023-07-20,   -1.15,   -0.09,   -0.40
2023-07-21,   -0.02,    0.01,   -0.28
2023-07-24,    0.26,    0.44,    0.88
2023-07-25,    0.47,    0.07,   -0.61
2023-07-26,   -0.15,    0.17,    1.20
2023-07-27,   -0.83,   -0.52,   -0.82
2023-07-28,    1.40,    0.78,    0.98
2023-07-31,    0.14,    0.51,    0.53
2023-08-01,   -0.36,   -0.22,   -0.41
2023-08-02,   -1.60,   -1.21,   -1.36
2023-08-03,   -0.21,   -0.25,    0.07
2023-08-04,   -0.48,   -0.35,    0.07
2023-08-07,    0.77,    0.87,    0.66
2023-08-08,   -0.45,   -0.42,   -0.62
2023-08-09,   -0.83,   -0.54,   -1.19
2023-08-10,    0.07,    0.00,   -0.49
2023-08-11,   -0.26,    0.19,    0.30
2023-08-14,    0.81,    0.15,   -0.29
2023-08-15,   -0.99,   -1.51,   -2.05
2023-08-16,   -0.73,   -0.76,   -1.34
2023-08-17,   -0.88,   -0.68,   -0.67
2023-08-18,   -0.05,    0.26,    0.05
2023-08-21,    1.02,    0.11,   -0.09
2023-08-22,   -0.15,   -0.58,   -1.19
