Date,Lo 30,Med 40,Hi 30
2021-04-15,    1.00,    0.77,    1.44
2021-04-16,    0.36,    0.56,    0.05
2021-04-19,   -0.38,   -0.50,   -1.00
2021-04-20,   -1.42,   -0.72,   -0.76
2021-04-21,    1.05,    1.08,    1.04
2021-04-22,   -1.07,   -0.76,   -0.75
2021-04-23,    1.31,    0.98,    1.39
2021-04-26,    0.26,    0.01,    0.70
2021-04-27,    0.03,    0.17,   -0.26
2021-04-28,   -0.39,   -0.32,    0.31
2021-04-29,    0.19,    0.77,    0.31
2021-04-30,   -1.10,   -0.72,   -0.75
2021-05-03,    1.01,    0.62,   -0.49
2021-05-04,   -1.22,   -0.13,   -1.35
2021-05-05,    0.46,    0.15,   -0.41
2021-05-06,    0.91,    0.82,    0.25
2021-05-07,    0.93,    0.84,    0.74
2021-05-10,   -1.12,   -0.60,   -2.03
2021-05-11,   -0.91,   -1.00,   -0.29
2021-05-12,   -2.39,   -2.01,   -2.54
2021-05-13,    1.50,    1.52,    0.64
2021-05-14,    1.65,    1.44,    1.94
2021-05-17,   -0.12,   -0.37,   -0.23
2021-05-18,   -0.96,   -0.94,   -0.48
2021-05-19,   -0.56,   -0.38,   -0.16
2021-05-20,    1.05,    0.69,    1.57
2021-05-21,   -0.26,    0.18,   -0.18
2021-05-24,    0.70,    0.77,    1.32
2021-05-25,   -0.41,   -0.42,   -0.15
2021-05-26,    0.42,    0.23,    0.56
2021-05-27,    0.07,    0.35,    0.15
2021-05-28,   -0.18,    0.04,    0.20
2021-06-01,   -0.01,    0.04,   -0.05
2021-06-02,    0.42,   -0.03,   -0.07
2021-06-03,   -0.17,   -0.14,   -0.95
2021-06-04,    0.86,    0.72,    1.11
2021-06-07,    0.26,   -0.06,    0.17
2021-06-08,    0.31,   -0.13,    0.33
2021-06-09,   -0.26,   -0.27,   -0.26
2021-06-10,   -0.27,    0.26,    0.88
2021-06-11,    0.38,    0.34,    0.34
2021-06-14,    0.18,   -0.20,    0.44
2021-06-15,   -0.34,    0.01,   -0.51
2021-06-16,   -0.52,   -0.66,   -0.28
2021-06-17,   -0.43,   -0.66,    0.77
2021-06-18,   -1.59,   -1.59,   -0.79
2021-06-21,    1.76,    1.68,    0.91
2021-06-22,    0.62,    0.39,    0.74
2021-06-23,   -0.19,   -0.23,    0.23
2021-06-24,    0.67,    0.76,    0.62
2021-06-25,    0.26,    0.64,    0.09
2021-06-28,    0.07,   -0.11,    0.51
2021-06-29,    0.47,   -0.05,   -0.17
2021-06-30,    0.38,    0.28,   -0.22
2021-07-01,    0.67,    0.51,    0.31
2021-07-02,    0.60,    0.56,    0.57
2021-07-06,   -0.61,   -0.66,    0.17
2021-07-07,    0.38,    0.42,   -0.22
2021-07-08,   -0.87,   -1.02,   -0.73
2021-07-09,    1.57,    1.26,    1.14
2021-07-12,   -0.17,    0.16,    0.44
2021-07-13,   -0.43,   -0.37,   -0.71
2021-07-14,    0.19,    0.11,   -0.66
2021-07-15,   -0.46,   -0.04,   -0.62
2021-07-16,   -1.23,   -0.59,   -0.72
2021-07-19,   -2.33,   -1.53,   -1.01
2021-07-20,    2.25,    1.50,    1.65
2021-07-21,    0.85,    0.81,    1.08
2021-07-22,   -0.09,   -0.09,    0.33
2021-07-23,    0.70,    0.74,    1.30
2021-07-26,    0.57,    0.16,    0.07
2021-07-27,   -0.73,   -0.17,   -0.99
2021-07-28,   -0.12,   -0.13,    0.70
2021-07-29,    0.54,    0.72,    0.14
2021-07-30,   -0.33,   -0.34,   -1.02
2021-08-02,   -0.40,   -0.21,    0.04
2021-08-03,    0.95,    0.76,    0.63
2021-08-04,   -1.14,   -0.84,    0.15
2021-08-05,    0.50,    0.72,    0.88
2021-08-06,    0.19,    0.39,   -0.19
2021-08-09,   -0.29,   -0.20,    0.22
2021-08-10,    0.53,    0.31,   -0.29
2021-08-11,    0.36,    0.57,   -0.12
2021-08-12,    0.61,    0.14,    0.22
2021-08-13,   -0.11,    0.23,   -0.10
2021-08-16,    0.10,    0.28,   -0.29
2021-08-17,   -0.57,   -0.58,   -1.03
2021-08-18,   -1.69,   -1.06,   -0.65
2021-08-19,   -0.58,    0.01,   -0.06
2021-08-20,    0.86,    0.84,    1.00
2021-08-23,    1.35,    0.39,    1.47
2021-08-24,    0.47,    0.04,    0.62
2021-08-25,    0.01,    0.26,    0.35
2021-08-26,   -0.79,   -0.65,   -0.60
2021-08-27,    1.23,    0.77,    1.26
2021-08-30,    0.70,    0.11,    0.45
2021-08-31,   -0.24,   -0.17,   -0.08
2021-09-01,   -0.09,    0.05,    0.21
2021-09-02,    0.90,    0.45,    0.06
2021-09-03,   -0.22,   -0.26,    0.23
2021-09-07,    0.11,   -0.85,   -0.13
2021-09-08,   -0.54,    0.05,   -0.51
2021-09-09,   -0.37,   -0.54,   -0.09
2021-09-10,   -1.63,   -0.48,   -0.67
2021-09-13,    0.78,    0.34,   -0.18
2021-09-14,   -1.17,   -0.67,   -0.47
2021-09-15,    1.13,    0.97,    0.73
2021-09-16,   -0.33,   -0.29,    0.23
2021-09-17,   -1.04,   -0.85,   -0.55
2021-09-20,   -1.96,   -1.37,   -2.18
2021-09-21,   -0.06,   -0.18,    0.22
2021-09-22,    1.47,    0.90,    0.92
2021-09-23,    1.47,    1.05,    1.40
2021-09-24,    0.10,    0.12,    0.08
2021-09-27,    0.37,   -0.12,   -0.26
2021-09-28,   -1.56,   -1.70,   -2.72
2021-09-29,    0.23,    0.26,   -0.16
2021-09-30,   -1.26,   -1.35,   -0.73
2021-10-01,    1.47,    1.37,    0.83
2021-10-04,   -1.00,   -0.82,   -2.01
2021-10-05,    0.86,    0.87,    1.27
2021-10-06,   -0.12,    0.44,    0.42
2021-10-07,    0.96,    0.86,    1.14
2021-10-08,   -0.05,   -0.14,   -0.42
2021-10-11,   -0.53,   -0.72,   -0.78
2021-10-12,   -0.36,   -0.26,    0.16
2021-10-13,   -0.20,    0.32,    0.70
2021-10-14,    1.66,    1.56,    1.73
2021-10-15,    0.53,    0.58,    0.74
2021-10-18,    0.26,   -0.10,    0.85
2021-10-19,    0.98,    0.73,    0.58
2021-10-20,    0.69,    0.58,    0.04
2021-10-21,   -0.22,    0.21,    0.68
2021-10-22,    0.03,    0.00,   -0.51
2021-10-25,    0.30,    0.12,    0.97
2021-10-26,    0.17,   -0.08,    0.11
2021-10-27,   -1.52,   -0.69,   -0.51
2021-10-28,    1.32,    0.78,    1.27
2021-10-29,   -0.82,    0.29,    0.48
2021-11-01,    0.67,    0.38,    0.46
2021-11-02,    0.48,    0.34,    0.12
2021-11-03,    0.57,    0.54,    1.05
2021-11-04,   -0.33,    0.09,    0.85
2021-11-05,    1.42,    0.40,    0.02
2021-11-08,    0.01,    0.21,    0.12
2021-11-09,   -0.08,   -0.19,   -0.53
2021-11-10,   -1.17,   -0.50,   -1.35
2021-11-11,    0.20,   -0.04,    0.29
2021-11-12,    0.54,    0.51,    0.99
2021-11-15,    0.15,   -0.03,   -0.14
2021-11-16,   -0.01,    0.23,    0.74
2021-11-17,    0.02,   -0.50,   -0.49
2021-11-18,    0.41,   -0.20,    0.38
2021-11-19,   -0.37,   -0.37,   -0.11
2021-11-22,    0.40,    0.06,   -1.28
2021-11-23,    0.71,    0.22,   -0.37
2021-11-24,    0.26,    0.04,    0.47
2021-11-26,   -2.87,   -2.19,   -2.08
2021-11-29,    0.82,    0.71,    1.48
2021-11-30,   -0.45,   -2.28,   -2.18
2021-12-01,   -0.94,   -0.77,   -2.34
2021-12-02,    1.31,    1.65,    1.57
2021-12-03,   -0.73,   -0.49,   -1.82
2021-12-06,    1.54,    1.49,    0.83
2021-12-07,    2.26,    1.39,    2.79
2021-12-08,    0.86,    0.08,    0.57
2021-12-09,   -0.64,   -0.39,   -1.58
2021-12-10,    1.31,    1.23,    0.15
2021-12-13,   -1.50,   -0.47,   -1.31
2021-12-14,   -0.58,   -0.65,   -0.85
2021-12-15,    1.73,    1.11,    1.99
2021-12-16,   -1.19,   -0.27,   -1.81
2021-12-17,   -0.63,   -1.06,   -0.38
2021-12-20,   -0.95,   -1.22,   -1.37
2021-12-21,    2.00,    1.63,    2.38
2021-12-22,    1.14,    0.82,    1.03
2021-12-23,    0.51,    0.58,    0.87
2021-12-27,    1.51,    1.21,    1.13
2021-12-28,   -0.29,    0.12,   -0.47
2021-12-29,    0.00,    0.29,   -0.04
2021-12-30,   -0.38,   -0.24,   -0.10
2021-12-31,   -0.10,   -0.10,   -0.54
2022-01-03,    1.46,    0.15,    0.88
2022-01-04,    0.15,    0.41,   -0.87
2022-01-05,   -1.61,   -1.22,   -3.17
2022-01-06,   -0.17,    0.04,    0.06
2022-01-07,    0.20,    0.07,   -1.18
2022-01-10,   -0.20,   -0.25,    0.00
2022-01-11,    1.58,    0.55,    1.26
2022-01-12,    0.00,    0.15,    0.18
2022-01-13,   -0.92,   -0.76,   -2.30
2022-01-14,    0.41,    0.25,   -0.19
2022-01-18,   -1.59,   -1.67,   -2.50
2022-01-19,   -1.42,   -0.69,   -1.11
2022-01-20,   -1.03,   -0.97,   -1.33
2022-01-21,   -1.60,   -1.37,   -2.85
2022-01-24,    0.09,    0.21,    0.97
2022-01-25,   -0.19,   -1.03,   -2.17
2022-01-26,   -0.72,   -0.06,   -0.33
2022-01-27,   -0.27,   -0.31,   -1.22
2022-01-28,    3.42,    1.77,    2.66
2022-01-31,    1.71,    1.26,    3.30
2022-02-01,    0.95,    0.49,    1.10
2022-02-02,    0.47,    0.91,    0.32
2022-02-03,   -1.49,   -1.57,   -3.62
2022-02-04,    0.12,   -0.04,    1.90
2022-02-07,    0.12,   -0.24,   -0.42
2022-02-08,    0.71,    1.08,    1.05
2022-02-09,    1.27,    1.23,    1.97
2022-02-10,   -1.68,   -1.60,   -1.79
2022-02-11,   -0.96,   -1.30,   -2.72
2022-02-14,   -0.52,   -0.58,   -0.09
2022-02-15,    1.45,    1.41,    2.26
2022-02-16,    0.13,    0.18,   -0.21
2022-02-17,   -1.57,   -1.57,   -3.11
2022-02-18,   -0.62,   -0.53,   -1.17
2022-02-22,   -1.39,   -0.73,   -1.41
2022-02-23,   -1.66,   -1.51,   -2.40
2022-02-24,    0.76,    0.93,    3.02
2022-02-25,    2.10,    2.52,    2.07
2022-02-28,    0.25,   -0.26,    0.14
2022-03-01,   -1.40,   -1.37,   -1.73
2022-03-02,    2.18,    1.98,    1.61
2022-03-03,   -0.33,   -0.07,   -1.65
2022-03-04,   -0.56,   -0.71,   -1.56
2022-03-07,   -2.06,   -2.60,   -4.02
2022-03-08,   -0.50,   -0.87,   -0.33
2022-03-09,    1.91,    2.07,    3.76
2022-03-10,   -0.54,   -0.35,   -0.51
2022-03-11,   -1.23,   -0.87,   -2.03
2022-03-14,   -1.47,   -0.29,   -1.39
2022-03-15,    1.27,    1.90,    2.69
2022-03-16,    1.92,    1.61,    3.64
2022-03-17,    1.47,    0.99,    1.75
2022-03-18,    1.06,    0.57,    2.03
2022-03-21,    0.72,    0.07,   -0.69
2022-03-22,    0.95,    0.72,    1.89
2022-03-23,   -0.07,   -1.21,   -1.77
2022-03-24,    1.35,    1.26,    1.56
2022-03-25,    0.85,    0.70,   -0.24
2022-03-28,   -0.17,    0.45,    1.31
2022-03-29,    1.30,    1.07,    1.67
2022-03-30,   -0.36,   -0.42,   -1.29
2022-03-31,   -1.34,   -1.40,   -1.74
2022-04-01,    0.37,    0.40,    0.39
2022-04-04,    0.95,    0.17,    1.51
2022-04-05,   -1.51,   -0.91,   -1.97
2022-04-06,   -0.75,   -0.58,   -1.91
2022-04-07,    0.41,    0.39,    0.32
2022-04-08,    0.09,    0.00,   -0.84
2022-04-11,   -1.74,   -1.16,   -1.80
2022-04-12,    0.54,   -0.33,   -0.59
2022-04-13,    1.47,    0.99,    1.61
2022-04-14,   -1.01,   -0.77,   -1.78
2022-04-18,   -0.01,   -0.14,   -0.25
2022-04-19,    1.02,    1.47,    2.28
2022-04-20,    0.35,    0.69,   -1.28
2022-04-21,   -1.19,   -1.32,   -2.25
2022-04-22,   -2.86,   -2.61,   -2.86
2022-04-25,    0.04,    0.56,    1.05
2022-04-26,   -2.42,   -2.29,   -3.79
2022-04-27,    0.37,    0.68,   -0.49
2022-04-28,    2.90,    1.59,    3.06
2022-04-29,   -3.10,   -2.97,   -4.25
2022-05-02,    0.29,    0.27,    1.44
2022-05-03,    1.28,    0.19,    0.29
2022-05-04,    3.43,    2.61,    3.19
2022-05-05,   -3.53,   -2.69,   -4.83
2022-05-06,    0.12,   -0.50,   -1.50
2022-05-09,   -3.96,   -2.34,   -4.21
2022-05-10,    0.62,    0.02,    0.29
2022-05-11,   -2.09,   -1.13,   -2.52
2022-05-12,   -0.65,   -0.11,    0.66
2022-05-13,    2.67,    1.60,    3.66
2022-05-16,    0.03,   -0.07,   -1.28
2022-05-17,    2.21,    1.62,    2.51
2022-05-18,   -3.96,   -3.65,   -4.52
2022-05-19,   -1.24,   -0.62,    0.22
2022-05-20,    0.33,    0.11,   -0.36
2022-05-23,    2.46,    1.85,    1.34
2022-05-24,   -0.79,   -0.11,   -2.33
2022-05-25,    1.18,    0.69,    1.68
2022-05-26,    1.98,    1.52,    2.87
2022-05-27,    2.46,    1.98,    3.12
2022-05-31,   -0.91,   -0.73,   -0.52
2022-06-01,   -0.02,   -0.81,   -0.99
2022-06-02,    1.23,    1.34,    3.09
2022-06-03,   -1.39,   -1.12,   -2.18
2022-06-06,    0.33,    0.16,    0.59
2022-06-07,    1.74,    0.86,    0.81
2022-06-08,   -0.86,   -1.37,   -0.79
2022-06-09,   -2.59,   -2.14,   -2.56
2022-06-10,   -2.86,   -2.46,   -3.52
2022-06-13,   -4.38,   -3.43,   -4.51
2022-06-14,    0.07,   -0.47,   -0.21
2022-06-15,    0.75,    0.96,    2.39
2022-06-16,   -4.16,   -2.81,   -3.79
2022-06-17,   -0.30,    0.11,    1.05
2022-06-21,    2.69,    2.01,    2.60
2022-06-22,   -1.07,   -0.20,    0.24
2022-06-23,    0.29,    0.86,    1.68
2022-06-24,    2.70,    2.91,    3.57
2022-06-27,    0.58,   -0.09,   -0.76
2022-06-28,   -1.26,   -1.56,   -2.89
2022-06-29,   -0.60,   -0.01,   -0.06
2022-06-30,   -1.20,   -0.47,   -1.28
2022-07-01,    1.29,    1.10,    1.18
2022-07-05,   -0.90,    0.32,    1.71
2022-07-06,   -0.16,    0.36,    0.04
2022-07-07,    1.12,    1.54,    2.59
2022-07-08,   -0.18,   -0.07,   -0.01
2022-07-11,   -0.86,   -1.08,   -2.25
2022-07-12,   -0.16,   -0.94,   -1.25
2022-07-13,   -0.57,   -0.55,    0.03
2022-07-14,   -0.80,   -0.23,   -0.48
2022-07-15,    1.72,    1.95,    2.16
2022-07-18,   -0.71,   -0.94,   -0.28
2022-07-19,    2.45,    2.70,    3.28
2022-07-20,    0.17,    0.55,    1.99
2022-07-21,    0.34,    0.78,    1.76
2022-07-22,   -0.22,   -1.14,   -1.82
2022-07-25,    0.48,    0.20,   -0.23
2022-07-26,   -0.37,   -1.13,   -2.25
2022-07-27,    1.39,    2.81,    3.45
2022-07-28,    0.63,    1.18,    1.55
2022-07-29,    0.37,    1.35,    2.32
2022-08-01,    0.13,   -0.46,    0.10
2022-08-02,   -0.43,   -0.74,   -0.09
2022-08-03,    1.24,    1.63,    2.03
2022-08-04,   -0.47,   -0.28,    0.64
2022-08-05,    0.05,    0.10,   -0.36
2022-08-08,    0.40,   -0.08,   -0.09
2022-08-09,   -0.30,   -0.15,   -1.80
2022-08-10,    1.73,    2.06,    3.29
2022-08-11,    0.58,    0.00,   -0.59
2022-08-12,    1.44,    1.63,    2.22
2022-08-15,    0.32,    0.39,    0.43
2022-08-16,    0.34,    0.23,    0.05
2022-08-17,   -0.91,   -0.55,   -1.54
2022-08-18,    0.28,    0.31,    0.23
2022-08-19,   -0.81,   -1.24,   -2.31
2022-08-22,   -1.97,   -2.03,   -2.42
2022-08-23,   -0.03,   -0.23,    0.08
2022-08-24,    0.39,    0.27,    0.64
2022-08-25,    1.17,    1.41,    1.73
2022-08-26,   -2.81,   -3.30,   -3.86
2022-08-29,   -0.46,   -0.61,   -1.02
2022-08-30,   -1.08,   -1.08,   -1.16
2022-08-31,   -0.71,   -0.69,   -0.87
2022-09-01,    0.13,    0.33,   -0.46
2022-09-02,   -0.77,   -1.07,   -0.94
2022-09-06,   -0.74,   -0.46,   -0.42
2022-09-07,    1.69,    1.75,    2.41
2022-09-08,    0.54,    0.49,    1.49
2022-09-09,    1.42,    1.51,    2.17
2022-09-12,    0.89,    1.10,    1.14
2022-09-13,   -3.67,   -4.24,   -4.77
2022-09-14,    0.49,    0.21,    0.85
2022-09-15,   -0.56,   -1.24,   -0.92
2022-09-16,   -0.61,   -0.88,   -1.32
2022-09-19,    0.38,    0.90,    0.65
2022-09-20,   -1.09,   -0.90,   -1.60
2022-09-21,   -1.45,   -1.72,   -1.75
2022-09-22,   -0.84,   -0.69,   -2.10
2022-09-23,   -2.09,   -1.65,   -2.04
2022-09-26,   -1.29,   -0.99,   -0.87
2022-09-27,   -0.49,   -0.20,    0.55
2022-09-28,    2.26,    1.84,    2.67
2022-09-29,   -1.86,   -2.02,   -2.55
2022-09-30,   -1.54,   -1.51,   -1.20
2022-10-03,    2.86,    2.82,    1.96
2022-10-04,    3.23,    3.01,    3.88
2022-10-05,   -0.20,   -0.15,   -0.29
2022-10-06,   -1.13,   -0.87,   -0.60
2022-10-07,   -2.04,   -2.71,   -3.76
2022-10-10,   -0.63,   -0.65,   -1.16
2022-10-11,    0.07,   -0.68,   -1.17
2022-10-12,   -0.23,   -0.37,   -0.06
2022-10-13,    2.85,    2.76,    1.53
2022-10-14,   -1.78,   -2.06,   -3.61
2022-10-17,    1.79,    2.56,    3.76
2022-10-18,    1.40,    1.06,    1.32
2022-10-19,   -0.49,   -0.69,   -1.39
2022-10-20,   -0.68,   -0.71,   -1.03
2022-10-21,    2.15,    2.31,    2.43
2022-10-24,    1.10,    1.26,    0.63
2022-10-25,    1.26,    1.48,    2.70
2022-10-26,    0.62,   -1.13,   -0.60
2022-10-27,    0.45,   -1.00,   -0.31
2022-10-28,    2.01,    3.19,    0.99
2022-10-31,   -0.28,   -0.83,   -0.64
2022-11-01,    0.12,   -0.45,   -0.42
2022-11-02,   -1.85,   -2.50,   -3.48
2022-11-03,   -0.54,   -1.30,   -0.81
2022-11-04,    1.34,    1.36,    0.79
2022-11-07,    1.28,    1.06,    0.30
2022-11-08,    0.60,    0.60,    0.34
2022-11-09,   -1.99,   -1.88,   -3.08
2022-11-10,    3.69,    5.45,    7.65
2022-11-11,    0.34,    0.77,    2.18
2022-11-14,   -0.74,   -0.80,   -1.31
2022-11-15,    0.75,    0.87,    1.60
2022-11-16,   -0.79,   -0.51,   -2.08
2022-11-17,   -0.14,   -0.16,   -1.04
2022-11-18,    0.70,    0.54,   -0.02
2022-11-21,    0.39,   -0.51,   -1.11
2022-11-22,    1.15,    1.34,    1.63
2022-11-23,    0.28,    0.56,    1.04
2022-11-25,    0.24,   -0.08,   -0.05
2022-11-28,   -1.41,   -1.62,   -1.44
2022-11-29,    0.35,   -0.24,   -0.38
2022-11-30,    2.04,    3.23,    3.74
2022-12-01,    0.01,   -0.13,    0.20
2022-12-02,    0.31,   -0.09,   -0.30
2022-12-05,   -1.65,   -1.70,   -2.83
2022-12-06,   -1.16,   -1.44,   -1.82
2022-12-07,    0.02,   -0.36,   -0.13
2022-12-08,    0.50,    0.61,    1.30
2022-12-09,   -0.74,   -0.77,   -0.87
2022-12-12,    1.34,    1.62,    1.12
2022-12-13,    0.28,    0.58,    1.16
2022-12-14,   -0.55,   -0.51,   -0.63
2022-12-15,   -2.04,   -2.65,   -2.71
2022-12-16,   -0.79,   -0.87,   -1.42
2022-12-19,   -0.55,   -0.92,   -1.41
2022-12-20,    0.33,    0.28,   -0.25
2022-12-21,    1.31,    1.47,    1.85
2022-12-22,   -0.87,   -1.40,   -2.15
2022-12-23,    0.67,    0.61,    0.30
2022-12-27,    0.19,   -0.29,   -1.35
2022-12-28,   -1.19,   -1.34,   -1.04
2022-12-29,    1.31,    1.76,    2.53
2022-12-30,   -0.14,   -0.22,   -0.22
2023-01-03,   -0.20,   -0.42,   -0.70
2023-01-04,    1.02,    0.45,    1.43
2023-01-05,   -0.51,   -1.14,   -1.49
2023-01-06,    2.20,    2.25,    2.23
2023-01-09,   -0.73,   -0.05,    0.79
2023-01-10,    0.60,    0.67,    1.23
2023-01-11,    0.35,    1.33,    1.77
2023-01-12,    0.31,    0.32,    0.86
2023-01-13,    0.29,    0.42,    0.72
2023-01-17,   -0.29,   -0.19,   -0.02
2023-01-18,   -1.80,   -1.54,   -1.31
2023-01-19,   -0.69,   -0.56,   -1.48
2023-01-20,    1.28,    1.95,    2.46
2023-01-23,    0.68,    1.14,    2.04
2023-01-24,    0.03,    0.02,   -0.57
2023-01-25,    0.40,   -0.17,    0.10
2023-01-26,    0.68,    1.06,    1.48
2023-01-27,   -0.26,    0.15,    1.18
2023-01-30,   -0.86,   -1.29,   -1.83
2023-01-31,    1.22,    1.41,    2.19
2023-02-01,    0.63,    0.90,    2.18
2023-02-02,    0.04,    1.66,    2.37
2023-02-03,   -0.71,   -0.59,   -2.18
2023-02-06,   -0.32,   -0.77,   -0.89
2023-02-07,    0.72,    1.50,    1.18
2023-02-08,   -0.88,   -1.41,   -0.88
2023-02-09,   -0.64,   -0.98,   -0.99
2023-02-10,    0.76,    0.36,   -0.71
2023-02-13,    0.86,    1.24,    1.23
2023-02-14,   -0.28,   -0.17,    0.98
2023-02-15,    0.04,    0.36,    1.11
2023-02-16,   -0.86,   -1.16,   -2.00
2023-02-17,    0.20,   -0.29,   -0.53
2023-02-21,   -1.72,   -1.91,   -2.83
2023-02-22,   -0.08,   -0.20,    0.35
2023-02-23,    0.26,    0.26,    1.09
2023-02-24,   -0.70,   -1.03,   -1.36
2023-02-27,    0.22,    0.26,    0.53
2023-02-28,   -0.48,   -0.25,   -0.08
2023-03-01,   -0.05,   -0.33,   -0.73
2023-03-02,    0.60,    0.81,    0.53
2023-03-03,    1.21,    1.65,    1.83
2023-03-06,   -0.38,    0.26,   -0.63
2023-03-07,   -1.51,   -1.48,   -1.31
2023-03-08,   -0.17,    0.12,    0.23
2023-03-09,   -1.81,   -1.72,   -2.62
2023-03-10,   -1.09,   -1.50,   -2.35
2023-03-13,   -0.71,   -0.21,   -0.30
2023-03-14,    1.15,    1.69,    2.23
2023-03-15,   -1.23,   -0.61,   -0.78
2023-03-16,    0.96,    1.90,    2.13
2023-03-17,   -1.49,   -1.01,   -1.35
2023-03-20,    1.36,    0.84,    0.62
2023-03-21,    1.06,    1.30,    2.18
2023-03-22,   -1.85,   -1.52,   -2.00
2023-03-23,   -0.35,    0.31,    0.43
2023-03-24,    0.69,    0.67,   -0.06
2023-03-27,    0.76,    0.10,    0.36
2023-03-28,    0.28,   -0.14,   -0.46
2023-03-29,    1.03,    1.35,    1.75
2023-03-30,    0.39,    0.48,    0.69
2023-03-31,    1.14,    1.40,    2.07
2023-04-03,    0.77,    0.53,   -0.40
2023-04-04,   -0.86,   -0.64,   -0.74
2023-04-05,    0.28,   -0.08,   -1.35
2023-04-06,   -0.02,    0.61,    0.10
2023-04-10,    0.43,   -0.13,    0.74
2023-04-11,    0.38,   -0.03,    0.08
2023-04-12,   -0.41,   -0.25,   -1.00
2023-04-13,    0.87,    1.49,    1.59
2023-04-14,   -0.39,   -0.08,   -0.29
2023-04-17,    0.52,    0.19,    0.51
2023-04-18,    0.24,    0.02,    0.05
2023-04-19,   -0.02,   -0.08,    0.07
2023-04-20,   -0.46,   -0.33,   -1.16
2023-04-21,    0.12,   -0.09,    0.42
2023-04-24,    0.24,    0.06,   -0.19
2023-04-25,   -1.11,   -1.55,   -2.48
2023-04-26,   -1.29,   -0.02,   -0.57
2023-04-27,    1.10,    2.14,    1.88
2023-04-28,    1.00,    0.79,    0.67
2023-05-01,    0.28,   -0.04,   -0.11
2023-05-02,   -1.59,   -1.16,   -1.20
2023-05-03,   -0.79,   -0.52,   -0.51
2023-05-04,   -1.09,   -0.70,   -0.72
2023-05-05,    1.61,    1.93,    2.12
2023-05-08,   -0.10,    0.06,    0.29
2023-05-09,   -0.36,   -0.46,   -0.35
2023-05-10,   -0.20,    0.54,    0.67
2023-05-11,   -0.50,   -0.05,   -0.21
2023-05-12,   -0.06,   -0.09,   -0.53
2023-05-15,    0.59,    0.24,    0.87
2023-05-16,   -1.31,   -0.50,   -0.69
2023-05-17,    1.28,    1.07,    1.87
2023-05-18,    0.34,    0.95,    1.57
2023-05-19,   -0.08,   -0.16,   -0.53
2023-05-22,   -0.15,    0.02,    0.67
2023-05-23,   -0.79,   -1.24,   -0.97
2023-05-24,   -0.93,   -0.59,   -0.78
2023-05-25,   -0.40,    0.59,    1.54
2023-05-26,    1.13,    1.09,    1.95
2023-05-30,   -0.48,   -0.13,    0.56
2023-05-31,   -0.48,   -0.49,   -0.89
2023-06-01,    0.61,    1.04,    1.31
2023-06-02,    2.20,    1.50,    1.56
2023-06-05,   -0.40,   -0.27,   -0.10
2023-06-06,    0.41,    0.33,    0.77
2023-06-07,    0.96,   -0.50,   -0.78
2023-06-08,    0.31,    0.49,    1.03
2023-06-09,   -0.17,    0.06,    0.17
2023-06-12,    0.47,    0.89,    1.39
2023-06-13,    0.63,    0.52,    1.25
2023-06-14,   -0.33,    0.01,    0.13
2023-06-15,    0.91,    1.52,    0.91
2023-06-16,   -0.10,   -0.53,   -0.44
2023-06-20,   -0.88,   -0.60,    0.02
2023-06-21,   -0.01,   -0.35,   -1.18
2023-06-22,   -0.36,    0.46,    0.56
2023-06-23,   -0.88,   -0.66,   -1.04
2023-06-26,    0.28,   -0.47,   -0.85
2023-06-27,    0.84,    1.12,    1.68
2023-06-28,   -0.05,    0.03,    0.12
2023-06-29,    0.82,    0.43,    0.29
2023-06-30,    0.79,    1.21,    1.29
2023-07-03,    0.34,   -0.03,    0.35
2023-07-05,   -0.45,   -0.25,   -0.19
2023-07-06,   -1.08,   -0.77,   -1.00
2023-07-07,    0.19,   -0.28,   -0.05
2023-07-10,    0.98,    0.23,    0.23
2023-07-11,    0.96,    0.65,    0.84
2023-07-12,    0.46,    0.57,    1.20
2023-07-13,    0.52,    0.64,    1.52
2023-07-14,   -0.61,   -0.16,   -0.09
2023-07-17,    0.49,    0.22,    0.86
2023-07-18,    0.86,    0.35,    1.34
2023-07-19,    0.54,    0.31,    0.07
2023-07-20,    0.28,    0.07,   -2.47
2023-07-21,    0.04,    0.23,   -0.39
2023-07-24,    0.21,    0.48,    0.21
2023-07-25,    0.09,    0.05,    0.68
2023-07-26,    0.06,    0.67,   -0.81
2023-07-27,   -0.67,   -0.74,   -0.70
2023-07-28,    0.54,    0.95,    1.79
2023-07-31,    0.32,    0.16,    0.37
2023-08-01,   -0.46,   -0.23,   -0.36
2023-08-02,   -0.81,   -1.06,   -2.38
2023-08-03,   -0.16,   -0.34,    0.03
2023-08-04,   -0.49,   -1.15,    0.44
2023-08-07,    0.81,    0.76,    0.84
2023-08-08,   -0.70,    0.12,   -1.07
2023-08-09,   -0.69,   -0.43,   -1.22
2023-08-10,    0.03,   -0.04,    0.12
2023-08-11,    0.16,    0.14,   -0.55
2023-08-14,    0.06,    0.32,    1.09
2023-08-15,   -1.09,   -1.11,   -1.25
2023-08-16,   -0.80,   -0.51,   -1.14
2023-08-17,   -0.89,   -0.59,   -1.17
2023-08-18,    0.18,   -0.01,    0.09
2023-08-21,    0.16,    0.07,    1.75
2023-08-22,   -0.62,   -0.10,   -0.39
2023-08-23,    0.81,    1.09,    1.27
2023-08-24,   -0.91,   -1.29,   -1.83
2023-08-25,    0.49,    0.72,    0.72
